study_id,site_id,core_id,core_count,habitat,management,accumulation_type,depth_min_cm,depth_max_cm,marker_rate,marker_rate_se,marker_rate_unit,SET_rate,SET_rate_unit,latitude,longitude,country,admin_division,climate_zone,inventory_year,ecosystem,horizon_min,horizon_max,pb210_CAR,pb210_CAR_unit,cs137_CAR,cs137_CAR_unit,PublicationID,First_Author,Year,Publication_Type,Source,CCAP_Class,salinity_class,Stature,Activity,Activity_Time,DOC,Salinity_in_Water,Unit_Source,CalculationMethod
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,97.86388701,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,100.5825824,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,131.3575435,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,27.615487130000002,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,58.41867038,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,42.06,-73.91,United States,New York,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,148.5567055,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,42.06,-73.91,United States,New York,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,221.190669,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,42.06,-73.91,United States,New York,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,67.72817446,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,42.06,-73.91,United States,New York,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,23.24939968,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,42.06,-73.91,United States,New York,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,56.2038509,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,42.06,-73.91,United States,New York,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,142.0979683,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Neubauer_2002,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,37.52,-76.79,United States,Virginia,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,NA,NA,207,gramsPerSquareMeterPerYear,57,Neubauer,2002,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Noe_et_al_2016,Bulter_Island,W2,1,swamp,restored,total carbon,NA,NA,NA,NA,NA,NA,NA,33.42268,-79.20802,United States,South Carolina,Warm Temperate,nggi_2022,Palustrine Forested Wetland,NA,NA,56,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2016,Richmond_Island,W1,1,swamp,restored,total carbon,NA,NA,NA,NA,NA,NA,NA,33.55564,-79.08943,United States,South Carolina,Warm Temperate,nggi_2022,Palustrine Forested Wetland,NA,NA,61,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2016,Turkey_Creek,W3,1,swamp,restored,total carbon,NA,NA,NA,NA,NA,NA,NA,33.34001,-79.34166,United States,South Carolina,Warm Temperate,nggi_2022,Palustrine Forested Wetland,0,20,65,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2016,Turkey_Creek,W4,1,marsh,restored,total carbon,NA,NA,NA,NA,NA,NA,NA,33.35003,-79.3447,United States,South Carolina,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,15,21,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyman_1990,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,29.9,-90.33,United States,Louisiana,Subtropical,nggi_2017,Palustrine Emergent Wetland,NA,NA,NA,NA,81.0901,gramsPerSquareMeterPerYear,31,Nyman,1990,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Nyman_1990,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,29.9,-90.33,United States,Louisiana,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,130.56,gramsPerSquareMeterPerYear,31,Nyman,1990,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Nyman_1990,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,29.9,-90.33,United States,Louisiana,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,189.504,gramsPerSquareMeterPerYear,31,Nyman,1990,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Nyman_1990,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,29.9,-90.33,United States,Louisiana,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,211.5072,gramsPerSquareMeterPerYear,31,Nyman,1990,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Nyman_2006,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,29.63,-90.67,United States,Louisiana,Subtropical,nggi_2017,Palustrine Emergent Wetland,NA,NA,NA,NA,182.3103638,gramsPerSquareMeterPerYear,61,Nyman,2006,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Nyman_2006,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,29.72,-90.24,United States,Louisiana,Subtropical,nggi_2017,Palustrine Emergent Wetland,NA,NA,NA,NA,427.5726807,gramsPerSquareMeterPerYear,61,Nyman,2006,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Nyman_2006,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,29.92,-92.95,United States,Louisiana,Subtropical,nggi_2017,Palustrine Emergent Wetland,NA,NA,NA,NA,145.6811126,gramsPerSquareMeterPerYear,61,Nyman,2006,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Orson_1990,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,39.87,-75.2,United States,New Jersey,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,143.5141095,gramsPerSquareMeterPerYear,NA,NA,62,Orson,1990,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Orson_1990,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,39.87,-75.2,United States,New Jersey,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,136.9381541,gramsPerSquareMeterPerYear,NA,NA,62,Orson,1990,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Orson_1990,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,39.87,-75.2,United States,New Jersey,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,95.73120792,gramsPerSquareMeterPerYear,NA,NA,62,Orson,1990,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Orson_1990,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,39.87,-75.2,United States,New Jersey,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,102.6181997,gramsPerSquareMeterPerYear,NA,NA,62,Orson,1990,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Orson_1998,NA,NA,NA,marsh,natural,NA,0,20,NA,NA,NA,NA,NA,40.51,-73.02,United States,NA,Mediterranean,nggi_2017,Estuarine Emergent Wetland,NA,NA,73.7575,gramsPerSquareMeterPerYear,81.13325,gramsPerSquareMeterPerYear,69,Orson,1998,1,1,NA,mesohaline,NA,NA,NA,NA,NA,NA,C
Peck_et_al_2020,Alsea,NA,3,marsh,natural,organic carbon,NA,NA,NA,NA,NA,NA,NA,44.42627769230769,-124.02898692307693,United States,Oregon,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,NA,NA,67,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peck_et_al_2020,Alsea,NA,7,marsh,natural,organic carbon,NA,NA,NA,NA,NA,NA,NA,44.42627769230769,-124.02898692307693,United States,Oregon,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,NA,NA,63,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peck_et_al_2020,Coquille,NA,1,marsh,natural,organic carbon,NA,NA,NA,NA,NA,NA,NA,43.138704000000004,-124.402368,United States,Oregon,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,NA,NA,50,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peck_et_al_2020,Coquille,NA,5,marsh,natural,organic carbon,NA,NA,NA,NA,NA,NA,NA,43.138704000000004,-124.402368,United States,Oregon,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,NA,NA,52,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peck_et_al_2020,Nehalem,NA,1,marsh,natural,organic carbon,NA,NA,NA,NA,NA,NA,NA,45.700354,-123.90105866666667,United States,Oregon,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,NA,NA,49,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peck_et_al_2020,Nehalem,NA,5,marsh,natural,organic carbon,NA,NA,NA,NA,NA,NA,NA,45.700354,-123.90105866666667,United States,Oregon,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,NA,NA,120,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peck_et_al_2020,Netarts,NA,1,mudflat,natural,organic carbon,NA,NA,NA,NA,NA,NA,NA,45.370894444444446,-123.96349944444444,United States,Oregon,Warm Temperate,nggi_2022,NA,NA,NA,51,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peck_et_al_2020,Netarts,NA,14,marsh,natural,organic carbon,NA,NA,NA,NA,NA,NA,NA,45.370894444444446,-123.96349944444444,United States,Oregon,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,NA,NA,74,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peck_et_al_2020,Salmon River,NA,7,marsh,natural,organic carbon,NA,NA,NA,NA,NA,NA,NA,45.0263375,-123.9752,United States,Oregon,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,NA,NA,79,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peck_et_al_2020,Tillamook,NA,4,marsh,natural,organic carbon,NA,NA,NA,NA,NA,NA,NA,45.481335,-123.882187,United States,Oregon,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,NA,NA,88,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peck_et_al_2020,Youngs Bay,NA,1,marsh,natural,organic carbon,NA,NA,NA,NA,NA,NA,NA,46.145585,-123.80847125,United States,Oregon,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,NA,NA,54,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peck_et_al_2020,Youngs Bay,NA,4,marsh,natural,organic carbon,NA,NA,NA,NA,NA,NA,NA,46.145585,-123.80847125,United States,Oregon,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,NA,NA,107,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Perry_2009,NA,NA,NA,mangrove,natural,NA,NA,NA,NA,NA,NA,NA,NA,29.16,-90.24,United States,Louisiana,Subtropical,nggi_2017,Estuarine Forested Wetland,NA,NA,NA,NA,152.9204638,gramsPerSquareMeterPerYear,34,Perry,2009,1,1,NA,NA,NA,NA,NA,NA,NA,1,C
Perry_2009,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,29.16,-90.24,United States,Louisiana,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,155.8594232,gramsPerSquareMeterPerYear,34,Perry,2009,1,1,NA,NA,NA,NA,NA,NA,NA,1,C
Piazza_et_al_2020,CRMS0128,NA,2,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.8317,-89.947983,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,206,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0128_H,NA,2,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.835167,-89.930067,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,144,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0135,NA,2,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.68655,-89.760467,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,127,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0147,NA,1,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.665667,-89.604183,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,104,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0147_H,NA,2,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.590083,-89.613383,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,122,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0164,NA,2,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.19392,-90.16984,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,132,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0164_H,NA,2,marsh,disturbed,carbon accumulation,NA,NA,2.69,NA,centimeterPerYear,NA,NA,29.22375,-90.11115,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,203,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0219,NA,2,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.80267,-90.32299,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,132,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0219_H,NA,2,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.80267,-90.32299,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,144,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0268,NA,2,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.79541,-90.60425,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,125,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0268_H,NA,1,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.79541,-90.60425,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,72,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0294,NA,2,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.41928,-90.94902,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,177,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0294_H,NA,2,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.44597,-90.95681,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,182,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0312,NA,1,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.50504,-90.38535,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,202,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0312_H,NA,2,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.49233,-90.36175,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,204,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0326,NA,2,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.273717,-91.07405,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,183,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0326_H,NA,2,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,0.23,centimeterPerYear,29.261217,-91.09475,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,154,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0605,NA,2,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.86074,-92.91682,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,207,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0605_H,NA,1,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.86074,-92.91682,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,113,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0610,NA,1,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.606707,-92.635553,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,120,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0610_H,NA,2,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.615303,-92.614936,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,106,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0651,NA,2,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.96235,-93.510567,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,119,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0651_H,NA,1,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.945952,-93.524266,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,132,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0669,NA,2,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.882517,-93.729333,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,102,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0672,NA,2,marsh,disturbed,carbon accumulation,NA,NA,0.67,NA,centimeterPerYear,NA,NA,29.831714,-93.416818,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,107,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS0672_H,NA,2,marsh,disturbed,carbon accumulation,NA,NA,1.11,NA,centimeterPerYear,NA,NA,29.833426,-93.409073,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,80,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS1277,NA,1,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.82445,-92.4793,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,35,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS1277_H,NA,1,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.82445,-92.4793,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,81,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2020,CRMS2156,NA,1,marsh,disturbed,carbon accumulation,NA,NA,NA,NA,NA,NA,NA,29.87525,-93.698083,United States,Louisiana,Subtropical,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,102,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2018,Padilla_1,1_2J,1,seagrass,natural,total carbon,0,14,NA,NA,NA,NA,NA,48.549,-122.509,United States,Washington,Warm Temperate,nggi_2022,Estuarine Aquatic Bed,0,36,7.51,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2018,Padilla_2,2_3F,1,seagrass,natural,total carbon,0,10,NA,NA,NA,NA,NA,48.549,-122.514,United States,Washington,Warm Temperate,nggi_2022,Estuarine Aquatic Bed,0,44,13.38,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2018,Padilla_3,3_4F,1,seagrass,natural,total carbon,0,8,NA,NA,NA,NA,NA,48.549,-122.523,United States,Washington,Warm Temperate,nggi_2022,Estuarine Aquatic Bed,0,42,5.03,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2018,Padilla_4,4_5B,1,seagrass,natural,total carbon,0,10,NA,NA,NA,NA,NA,48.549,-122.529,United States,Washington,Warm Temperate,nggi_2022,Estuarine Aquatic Bed,0,36,11.88,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2018,Padilla_5,5_5F,1,seagrass,natural,total carbon,0,16,NA,NA,NA,NA,NA,48.55,-122.536,United States,Washington,Warm Temperate,nggi_2022,Estuarine Aquatic Bed,0,38,8.52,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2018,Padilla_6,6_5J,1,seagrass,natural,total carbon,0,20,NA,NA,NA,NA,NA,48.55,-122.544,United States,Washington,Warm Temperate,nggi_2022,Estuarine Aquatic Bed,0,44,21.72,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
