study_id,site_id,core_id,horizon_min,horizon_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,stock_gCm2
Marchio_et_al_2016,DAM16 SC Riverine,M0344,0,34,0.2121764705882353,NA,0.18003470588235293,762.2897411764707
Mateo_and_Serrano_unpublished,Cádiz_Bay,Mateo_and_Serrano_unpublished_10,0,12,0.7459021940688405,0.008665525597254328,NA,NA
Mateo_and_Serrano_unpublished,Cádiz_Bay,Mateo_and_Serrano_unpublished_11,0,13,0.9172181251971725,0.008174352886343382,NA,NA
Mateo_and_Serrano_unpublished,Cádiz_Bay,Mateo_and_Serrano_unpublished_12,0,12,0.7546696714987614,0.010222443135080035,NA,NA
Mateo_and_Serrano_unpublished,Cádiz_Bay,Mateo_and_Serrano_unpublished_13,0,12,0.648674219352743,0.008068000889340444,NA,NA
Mateo_and_Serrano_unpublished,Cádiz_Bay,Mateo_and_Serrano_unpublished_14,0,12,1.049951611375049,0.009987759847278285,NA,NA
Mateo_and_Serrano_unpublished,Es_Pujols,Mateo_and_Serrano_unpublished_5,0,277,0.25741667654644895,0.09303270484806031,NA,NA
Mateo_and_Serrano_unpublished,Es_Pujols,Mateo_and_Serrano_unpublished_6,0,277,0.20702176755179955,0.10789683996297872,NA,NA
Mateo_and_Serrano_unpublished,Es_Pujols,Mateo_and_Serrano_unpublished_7,0,277,0.2742807219642776,0.08031082799484648,NA,NA
Mateo_and_Serrano_unpublished,Es_Pujols,Mateo_and_Serrano_unpublished_8,0,39,1.4717153196154331,0.0022022131194460504,NA,NA
Mateo_and_Serrano_unpublished,Es_Pujols,Mateo_and_Serrano_unpublished_9,0,45,1.47776306385841,0.002448196996813331,NA,NA
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_27,0,25.3,1.6681464247837232,0.007981582001476927,NA,NA
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_28,0,27.3,1.6090829644616809,0.009380740147137879,NA,NA
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_29,0,22.6,1.6075362775125959,0.008675698344028092,NA,NA
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_30,0,22.6,1.793989504866947,0.0060685951790754415,NA,NA
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_31,0,26.3,1.6464233538810091,0.005137864932970014,NA,NA
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_32,0,26.2,1.6668024022627006,0.007404683441982813,NA,NA
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_33,0,23.5,1.4702876035313783,0.008071728689172632,NA,NA
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_34,0,26.8,1.2604718937401647,0.012014153438932767,NA,NA
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_35,0,27.1,1.3952285053544418,0.005869722993747974,NA,NA
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_36,0,27.4,1.312410651140691,0.007721155212124072,NA,NA
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_37,0,26.6,1.4199141883438657,0.007570811557868479,NA,NA
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_38,0,27,1.5446171261145185,0.008066676551101548,NA,NA
Mateo_and_Serrano_unpublished,Portlligat_III,Mateo_and_Serrano_unpublished_1,0,320,0.7698410731557698,0.0314876772862811,NA,NA
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_15,0,22,1.7055759081286248,0.0030573659742892723,NA,NA
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_16,0,20,1.7362492837132306,0.003483523097283894,NA,NA
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_17,0,23,1.681066600741754,0.0026535761178771745,NA,NA
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_18,0,24,1.68550712274237,0.0023906878912283505,NA,NA
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_19,0,25,1.6880242821214821,0.002756802264331954,NA,NA
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_20,0,26,1.7612901449654224,0.0016769370168133889,NA,NA
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_21,0,20,1.592370153126194,0.004619251142570529,NA,NA
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_22,0,23,1.5899506307129925,0.004560164685760335,NA,NA
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_23,0,19,1.4847209696512225,0.005353060297125409,NA,NA
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_24,0,25,1.6127271225964597,0.002217520286469308,NA,NA
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_25,0,24,1.4471982451305767,0.004009218651654841,NA,NA
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_26,0,22,1.638650124120197,0.002360372888186517,NA,NA
Mateo_and_Serrano_unpublished,Talamanca,Mateo_and_Serrano_unpublished_2,0,277,0.817256442702506,0.06154007820401514,NA,NA
Mateo_and_Serrano_unpublished,Talamanca,Mateo_and_Serrano_unpublished_3,0,277,0.7953451521146611,0.04439467291173316,NA,NA
Mateo_and_Serrano_unpublished,Talamanca,Mateo_and_Serrano_unpublished_4,0,277,0.8285160129837246,0.045380452582865716,NA,NA
Mateo_et_al_1997,Culip,Mateo_et_al_1997_11,0,150,0.4196959999999999,0.11607987644133332,NA,NA
Mateo_et_al_1997,El_Campello,Mateo_et_al_1997_5,0,220,0.7088376288659793,0.04183354973917526,NA,NA
Mateo_et_al_1997,El_Campello,Mateo_et_al_1997_6,0,220,0.6420659090909091,0.08075608148249999,NA,NA
Mateo_et_al_1997,El_Campello,Mateo_et_al_1997_7,0,220,0.5739779545454545,0.06088571150840908,NA,NA
Mateo_et_al_1997,Ischia,Mateo_et_al_1997_14,0,310,0.4847117552334943,0.04690956840901769,NA,NA
Mateo_et_al_1997,Medes_Islands,Mateo_et_al_1997_12,0,200,0.6116,0.09016559612000002,NA,NA
Mateo_et_al_1997,Medes_Islands,Mateo_et_al_1997_13,0,420,0.7947380952380952,0.03226574493095237,NA,NA
Mateo_et_al_1997,Portlligat_I,Mateo_et_al_1997_10,0,140,0.5678000000000001,0.13124784197785716,NA,NA
Mateo_et_al_1997,Portlligat_I,Mateo_et_al_1997_8,0,145,0.5588896551724138,0.12366357712137929,NA,NA
Mateo_et_al_1997,Portlligat_I,Mateo_et_al_1997_9,0,155,0.5015064516129032,0.10943492715580645,NA,NA
Mateo_et_al_1997,Tabarca_North,Mateo_et_al_1997_4,0,122,0.4410614754098361,0.09724121947213116,NA,NA
Mateo_et_al_1997,Tabarca_South,Mateo_et_al_1997_1,0,188,0.7417691489361702,0.07871072454867022,NA,NA
Mateo_et_al_1997,Tabarca_South,Mateo_et_al_1997_2,0,160,0.5518775,0.06980166580812498,NA,NA
Mateo_et_al_1997,Tabarca_South,Mateo_et_al_1997_3,0,160,0.731879375,0.10846969252249997,NA,NA
Mateo_unpublished,Melieha_Bay,Mateo_unpublished_7,0,250,0.7301,0.10588077501048068,NA,NA
Mateo_unpublished,Saline_Bay,Mateo_unpublished_4,0,174,0.254289784821394,0.08927825882245319,NA,NA
Mateo_unpublished,Saline_Bay,Mateo_unpublished_5,0,154,0.4344965599876314,0.08759205999031713,NA,NA
Mateo_unpublished,Saline_Bay,Mateo_unpublished_6,0,154,0.6800858070500928,0.10387729329067893,NA,NA
Mateo_unpublished,Villajoyosa,Mateo_unpublished_1,0,200,0.5783913891026933,0.08155601416621311,NA,NA
Mateo_unpublished,Villajoyosa,Mateo_unpublished_2,0,200,0.5521411230134445,0.06940930800144413,NA,NA
Mateo_unpublished,Villajoyosa,Mateo_unpublished_3,0,200,0.531076992959415,0.06928533610975568,NA,NA
Matsui_1998,NM98 P01S01,M0053,0,50,NA,NA,NA,NA
Matsui_1998,NM98 P01S03,M0054,0,50,NA,NA,NA,NA
Matsui_1998,NM98 P02S01,M0055,0,50,NA,NA,NA,NA
Matsui_1998,NM98 P02SO3,M0056,0,50,NA,NA,NA,NA
Matsui_1998,NM98 P03S01,M0057,0,40,NA,NA,NA,NA
Matsui_1998,NM98 P03S02,M0058,0,50,NA,NA,NA,NA
Matsui_1998,NM98 P03S03,M0059,0,50,NA,NA,NA,NA
Matsui_1998,NM98 P04S01,M0060,0,50,NA,NA,NA,NA
Matsui_1998,NM98 P04S02,M0061,0,50,NA,NA,NA,NA
Matsui_1998,NM98 P04S03,M0062,0,50,NA,NA,NA,NA
Matsui_1998,NM98 P05S01,M0063,0,50,NA,NA,NA,NA
Matsui_1998,NM98 P05S02,M0064,0,50,NA,NA,NA,NA
Matsui_1998,NM98 P05S03,M0065,0,50,NA,NA,NA,NA
Matsui_1998,NM98 P06S01,M0066,0,40,NA,NA,NA,NA
Matsui_1998,NM98 P06S02,M0067,0,50,NA,NA,NA,NA
Matsui_1998,NM98 P06S03,M0068,0,50,NA,NA,NA,NA
Matsui_1998,NM98 T00,M0032,0,5,0.19639155707006942,0.467770491592981,0.0988,970.1742919261429
Matsui_1998,NM98 T01,M0033,0,5,0.21001382741744656,0.4333855099423795,0.0843,885.2082825645372
Matsui_1998,NM98 T02,M0034,0,5,0.21085602792768662,0.4314054807449353,0.08349999999999999,880.3239165980915
Matsui_1998,NM98 T03,M0035,0,5,0.2310646031894775,0.3882231321282617,0.067,774.0664206847497
Matsui_1998,NM98 T04,M0036,0,5,0.242080433508843,0.3677202868913109,0.0598,723.8204961914406
Matsui_1998,NM98 T05,M0037,0,5,0.26086293294986124,0.33675526948545303,0.04969999999999999,648.244388380405
Matsui_1998,NM98 T06,M0038,0,5,0.2488041656847386,0.3560982279040485,0.0559,695.4076430888443
Matsui_1998,NM98 T07,M0039,0,5,0.2307811449586836,0.3887765400004631,0.0672,775.4246470611769
Matsui_1998,NM98 T08,M0040,0,5,0.2690339671619348,0.32463401566762173,0.046,618.77812447245
Matsui_1998,NM98 T09,M0041,0,5,0.2958411127417456,0.2895689275266882,0.0361,533.9932084988509
Matsui_1998,NM98 T10,M0042,0,5,0.2540222777752098,0.3475026722670879,0.05309999999999999,674.4291474931819
Matsui_1998,NM98 T11,M0043,0,5,0.8604621122811454,NA,0.0242,1041.1591558601858
Matsui_1998,NM98 T12,M0044,0,5,0.3285562332440936,0.25452842779501694,0.0274,450.1220395444082
Matsui_1998,NM98 T13,M0045,0,5,0.5228990292762467,0.1367594500415382,0.0069,180.4001651003051
Matsui_1998,NM98 T14,M0046,0,5,0.3700238663281884,0.2190176810800639,0.01979999999999999,366.3236276649064
Matsui_1998,NM98 T15,M0047,0,5,0.4135387400574396,0.18941154057989265,0.0144,297.74789284135653
Matsui_1998,NM98 T16,M0048,0,5,0.3175439698569122,0.26551729725937245,0.03,476.31595478536826
Matsui_1998,NM98 T17,M0049,0,5,0.3250332996832426,0.2579628753612814,0.0282,458.2969525533721
Matsui_1998,NM98 T18,M0050,0,5,0.4432875887055227,0.17251653283944765,0.01169999999999999,259.32323939273056
Matsui_1998,NM98 T19,M0051,0,5,0.44967035162503644,0.16918289134980047,0.0112,251.81539691002044
Matsui_1998,NM98 T20,M0052,0,5,0.4384034228316036,0.1751330338196536,0.0121,265.2340708131202
McClellan_et_al_2021,S01,S01-1,0,25,0.6968000000000001,0.06344,0.01548,538.72
McClellan_et_al_2021,S01,S01-2,0,25,0.8526,0.059160000000000004,0.01652,702.7670000000002
McClellan_et_al_2021,S01,S01-3,0,20,0.7487499999999999,0.057325,0.01675,624.86375
McClellan_et_al_2021,S06,S06-1,0,30,0.7771666666666666,0.06703333333333332,0.016366666666666665,584.4191666666666
McClellan_et_al_2021,S06,S06-2,0,25,1.1312,0.03878,0.010620000000000001,592.1229999999998
McClellan_et_al_2021,S06,S06-3,0,30,0.9364999999999999,0.06019999999999999,0.017016666666666663,771.1908333333332
McClellan_et_al_2021,S14,S14-1,0,30,0.6566666666666665,0.11073333333333332,0.03685,793.5091666666667
McClellan_et_al_2021,S14,S14-2,0,30,0.6849999999999998,0.07146666666666666,0.0267,775.8474999999999
McClellan_et_al_2021,S14,S14-3,0,30,0.7866666666666666,0.06826666666666666,0.026066666666666665,882.9466666666666
McClellan_et_al_2021,S33,S33-1,0,30,0.6146666666666666,0.11725,0.036983333333333326,1095.6858333333332
McClellan_et_al_2021,S33,S33-2,0,30,1.023,0.05453333333333333,0.017416666666666664,855.8199999999998
McClellan_et_al_2021,S33,S33-3,0,30,1.0363333333333333,0.05679999999999999,0.019399999999999997,967.3791666666665
McClellan_et_al_2021,S50,S50-1A,0,30,0.5559999999999999,0.23294999999999996,0.09893333333333333,1607.0575
McClellan_et_al_2021,S50,S50-2A,0,30,0.32366666666666666,0.3224166666666667,0.15466666666666667,2503.5341666666664
McClellan_et_al_2021,S50,S50-3A,0,30,1.0491666666666666,0.0761,0.034949999999999995,1155.8808333333334
McClellan_et_al_2021,S50,S50-4B,0,30,0.1735,0.4489666666666667,0.18476666666666666,1530.7483333333332
McClellan_et_al_2021,S50,S50-5B,0,30,0.2253333333333333,0.3855666666666666,0.16166666666666668,1830.3399999999997
McClellan_et_al_2021,S50,S50-6B,0,30,0.3188333333333333,0.3147833333333333,0.14963333333333334,2205.865
McClellan_et_al_2021,W16,W16-1,0,30,1.2741666666666667,0.03136666666666666,0.007833333333333333,478.01083333333327
McClellan_et_al_2021,W16,W16-2,0,30,1.1918333333333333,0.032499999999999994,0.008466666666666666,497.3549999999999
McClellan_et_al_2021,W16,W16-3,0,30,1.3586666666666665,0.025749999999999995,0.006466666666666666,436.4283333333333
McClellan_et_al_2021,W29,W29-1,0,30,0.72,0.09911666666666667,0.03278333333333333,1127.523333333333
McClellan_et_al_2021,W29,W29-2,0,30,0.5488333333333333,0.09963333333333334,0.03348333333333333,893.9675000000001
McClellan_et_al_2021,W29,W29-3,0,30,0.5215,0.10348333333333334,0.03215,763.5483333333333
McClellan_et_al_2021,W41,W41-1,0,30,0.6406666666666666,0.12606666666666666,0.04368333333333333,1111.1916666666664
McClellan_et_al_2021,W41,W41-2,0,30,0.569,0.1319,0.04598333333333333,937.9974999999997
McClellan_et_al_2021,W41,W41-3,0,30,0.6928333333333334,0.10830000000000001,0.033666666666666664,983.9891666666666
McClellan_et_al_2021,W60,W60-1,0,30,0.283,0.27596666666666664,0.11468333333333332,1194.3991666666666
McClellan_et_al_2021,W60,W60-2,0,30,0.3243333333333333,0.22388333333333332,0.08845,1238.5258333333334
McClellan_et_al_2021,W60,W60-3,0,30,0.3491666666666666,0.20836666666666664,0.08081666666666666,1304.2541666666666
McFadden_et_al_2016,TNM16 Control,M0376,0,166,NA,NA,NA,NA
McFadden_et_al_2016,TNM16 Rookery,M0375,0,165,NA,NA,NA,NA
McGlathery_et_al_2012,Virginia_Coastal_Bays,McGlathery_et_al_2012_1,0,5,1.031,0.00319833463430404,0.00319833463430404,164.87415039837327
McGlathery_et_al_2012,Virginia_Coastal_Bays,McGlathery_et_al_2012_2,0,5,1.202,0.00171153841167688,0.00171153841167688,102.86345854178049
McGlathery_et_al_2012,Virginia_Coastal_Bays,McGlathery_et_al_2012_3,0,5,1.409,0.00266129894554615,0.00266129894554615,187.48851071372627
McGlathery_et_al_2012,Virginia_Coastal_Bays,McGlathery_et_al_2012_4,0,5,1.311,0.00151595521718263,0.00151595521718263,99.3708644863214
McGlathery_et_al_2012,Virginia_Coastal_Bays,McGlathery_et_al_2012_5,0,5,1.275,0.00478275585919618,0.00478275585919618,304.90068602375646
McGlathery_et_al_2012,Virginia_Coastal_Bays,McGlathery_et_al_2012_6,0,5,1.062,0.00456434300541877,0.00456434300541877,242.36661358773668
McGlathery_et_al_2012,Virginia_Coastal_Bays,McGlathery_et_al_2012_7,0,5,1.273,0.00516052931547164,0.00516052931547164,328.46769092976984
McGlathery_et_al_2012,Virginia_Coastal_Bays,McGlathery_et_al_2012_8,0,5,1.153,0.00415973508358001,0.00415973508358001,239.80872756838755
McTigue_et_al_2020,Traps_Bay,TB_1L,0,216,0.21454205607476629,NA,NA,NA
McTigue_et_al_2020,Traps_Bay,TB_2L,0,196,NA,NA,NA,NA
McTigue_et_al_2020,Traps_Bay,TB_3L,0,100,NA,NA,NA,NA
Mckee_et_al_2002,KLM02 Dwarf,M0071,0,20,0.17813542482093525,NA,0.293,10438.735894506806
Mckee_et_al_2002,KLM02 Fringe,M0069,0,20,0.16029325676490422,NA,0.322,10322.885735659831
Mckee_et_al_2002,KLM02 Transition,M0070,0,20,0.11790163887640082,0.820678266317955,0.314,7404.22292143797
Mellors_et_al_2002,Bolger_Bay,Mellors_et_al_2002_6,0,2,1.5418827588753885,0.00518,NA,NA
Mellors_et_al_2002,Ellie_Pt,Mellors_et_al_2002_1,0,10,1.5908905332000947,0.0031,NA,NA
Mellors_et_al_2002,Geoffrey_Bay,Mellors_et_al_2002_5,0,10,1.5256145898197901,0.0059,NA,NA
Mellors_et_al_2002,Horseshoe_Bay,Mellors_et_al_2002_4,0,10,1.6246542422873098,0.00174,NA,NA
Mellors_et_al_2002,Lugger_Bay,Mellors_et_al_2002_2,0,10,1.6673254738317718,1.0000000000000036e-4,NA,NA
Mellors_et_al_2002,Meunga_Creek,Mellors_et_al_2002_3,0,10,1.5211563985976289,0.00609999999999999,NA,NA
Mellors_et_al_2002,Port_Dennison,Mellors_et_al_2002_8,0,10,1.67,0,NA,NA
Mellors_et_al_2002,Windy_Point,Mellors_et_al_2002_7,0,10,1.513196971165119,0.00646,NA,NA
Merrill_1999,NA,Choptank_River_1,0,100,0.307625,0.28919625,NA,NA
Merrill_1999,NA,Choptank_River_2,0,100,0.326125,0.26124375,NA,NA
Merrill_1999,NA,Choptank_River_3,0,100,0.26725,0.27402375,NA,NA
Merrill_1999,NA,Jug_Bay_1,0,150,0.24454545454545457,0.3801918181818182,NA,NA
Merrill_1999,NA,Jug_Bay_3,0,150,0.4561818181818182,0.17673090909090913,NA,NA
Merrill_1999,NA,Monie_Bay_1,0,95,0.21966666666666668,0.31517833333333334,NA,NA
Merrill_1999,NA,Monie_Bay_3,0,50,0.3418,0.46027999999999997,NA,NA
Merrill_1999,NA,Monie_Bay_4,0,50,0.2508,0.31844800000000006,NA,NA
Merrill_1999,NA,Monie_Bay_5,0,95,0.22433333333333327,0.3979133333333333,NA,NA
Merrill_1999,NA,Monie_Bay_6,0,95,0.301,0.2896916666666667,NA,NA
Merrill_1999,NA,Monie_Bay_7,0,50,0.269,0.28359,NA,NA
Merrill_1999,NA,Otter_Point_Creek_1,0,100,0.62825,0.11470624999999998,NA,NA
Merrill_1999,NA,Otter_Point_Creek_2,0,100,0.697875,0.11735125,NA,NA
Merrill_1999,NA,Otter_Point_Creek_3,0,100,0.845125,0.09856624999999998,NA,NA
Merrill_1999,NA,Patuxent_River_01,0,150,0.6558181818181817,0.15390909090909094,NA,NA
Merrill_1999,NA,Patuxent_River_02,0,150,0.7832727272727273,NA,NA,NA
Merrill_1999,NA,Patuxent_River_03,0,78,0.694264705882353,0.20534411764705884,NA,NA
Merrill_1999,NA,Patuxent_River_04,0,150,0.5104545454545455,0.16455090909090908,NA,NA
Merrill_1999,NA,Patuxent_River_05,0,150,0.3181818181818181,0.27395909090909093,NA,NA
Merrill_1999,NA,Patuxent_River_06,0,150,0.31254545454545457,0.3297709090909091,NA,NA
Merrill_1999,NA,Patuxent_River_07,0,100,0.323875,0.3620125,NA,NA
Merrill_1999,NA,Patuxent_River_08,0,100,0.5547435897435897,0.17494615384615383,NA,NA
Merrill_1999,NA,Patuxent_River_09,0,150,0.10418181818181818,0.7238954545454546,NA,NA
Merrill_1999,NA,Patuxent_River_11,0,150,0.554,0.15865272727272728,NA,NA
Merrill_1999,NA,Patuxent_River_12,0,150,0.37545454545454543,0.2492345454545455,NA,NA
Merrill_1999,NA,Tivoli_North_1,0,90,0.526125,0.15360125000000002,NA,NA
Merrill_1999,NA,Tivoli_North_2,0,78,0.8226470588235295,NA,NA,NA
Merrill_1999,NA,Tivoli_North_3,0,80,0.7808571428571428,0.08942857142857144,NA,NA
Merrill_1999,NA,Tivoli_North_4_subtidal,0,78,0.809264705882353,NA,NA,NA
Merrill_1999,NA,Tivoli_South_1_subtidal,0,75,0.7307692307692308,NA,NA,NA
Merrill_1999,NA,Tivoli_South_2_fringe_marsh,0,77,0.2544776119402985,NA,NA,NA
Merrill_1999,NA,Transect_A_11m,0,100,0.404,0.20389857142857143,NA,NA
Merrill_1999,NA,Transect_A_30m,0,80,0.4342857142857143,NA,NA,NA
Merrill_1999,NA,Transect_A_50m_1,0,55,0.3149090909090909,NA,NA,NA
Merrill_1999,NA,Transect_A_50m_2,0,65,0.27699999999999997,0.28801666666666664,NA,NA
Merrill_1999,NA,Transect_B_11m,0,100,0.38500000000000006,NA,NA,NA
Merrill_1999,NA,Transect_B_2m,0,100,0.507625,0.18318875000000004,NA,NA
Merrill_1999,NA,Transect_B_30m,0,100,0.34850000000000003,NA,NA,NA
Merrill_1999,NA,Transect_B_60m,0,100,0.2725,0.37636499999999995,NA,NA
Merrill_1999,NA,Transect_C_0m,0,150,0.3386363636363637,0.30595545454545453,NA,NA
Merrill_1999,NA,Transect_C_30m,0,50,0.1434,0.45172799999999996,NA,NA
Merrill_1999,NA,Transect_C_60m,0,150,0.189,0.5035281818181818,NA,NA
Merrill_1999,NA,Transect_C_90m,0,150,0.12254545454545454,0.6419663636363636,NA,NA
Messerschmidt_and_Kirwan_2020,GCREW,C3,0,60,0.12299330444071013,NA,NA,NA
Messerschmidt_and_Kirwan_2020,GCREW,C4,0,50,0.11318332770811455,NA,NA,NA
Mfilinge_et_al_2002,PLM02 St 1,M0674,0,4,0.3383979065912317,0.24531287115072423,0.02531,342.594040632963
Mfilinge_et_al_2002,PLM02 St 2,M0675,0,4,0.3637899928099632,0.22383901827889785,0.02076,302.09121002939344
Middelburg_et_al_1996,JJM96 AR,M0685,0,40,0.16817072255022691,0.561193383335397,0.1453375,3931.2757068135306
Middelburg_et_al_1996,JJM96 AS,M0686,0,40,0.5288371014246973,0.13585150030276233,0.006924999999999996,549.7139137113861
Middelburg_et_al_1996,JJM96 BX,M0687,0,40,0.4261728269040189,NA,0.05034999999999999,3270.868807480051
Middelburg_et_al_1996,JJM96 CA,M0682,0,40,0.2444888329852268,0.36915695273534377,0.06136249999999999,2474.3089909073833
Middelburg_et_al_1996,JJM96 CB,M0683,0,40,0.30272621784274867,0.3004970555870495,0.042374999999999996,1986.0238697731527
Middelburg_et_al_1996,JJM96 CC,M0684,0,40,0.331487359253103,NA,0.055975,2422.513477339076
Middelburg_et_al_1996,JJM96 RJ,M0680,0,40,0.2974941137641288,0.2958262270741935,0.0392,1892.3312547993366
Middelburg_et_al_1996,JJM96 RK,M0679,0,40,0.2188095673239271,0.4232432260919089,0.08245,2945.0544280248714
Middelburg_et_al_1996,JJM96 RL,M0681,0,40,0.19936899057079638,0.46424687422334715,0.098525,3003.0550834516066
Middelburg_et_al_1996,JJM96 RM,M0678,0,40,0.26228500832715174,0.3396312322934832,0.051625,2093.081708604665
Middelburg_et_al_1996,JJM96 SI,M0688,0,40,0.626788795519755,0.10631049646573905,0.004,413.58904959866265
Middelburg_et_al_1996,JJM96 SII,M0689,0,40,0.5206443543638922,0.13850019705233335,0.0071874999999999994,625.391765741696
Miyajima_et_al_1998,Green_Island_Great_Barrier_Reef,Miyajima_et_al_1998_1,0,10,1.6059532239035157,0.0024887707199999984,NA,NA
Miyajima_et_al_1998,Green_Island_Great_Barrier_Reef,Miyajima_et_al_1998_2,0,10,1.5303043672723704,0.00572041632,NA,NA
Moreno_and_Calderon_2011,ANMM11 Averaged,M1336,0,100,0.11303810499752917,0.8590756268401283,0.34489117116624,13281.619207446525
Murdiyarso_et_al_2015,DM15 Bintuni,M0353,0,265,0.7030188679245283,NA,0.061154716981132076,47145.60566037735
Murdiyarso_et_al_2015,DM15 Bunaken,M0351,0,117,0.48427350427350424,NA,0.1532128205128205,23113.26230769231
Murdiyarso_et_al_2015,DM15 Cilacap,M0348,0,211,0.5122274881516587,NA,0.05337962085308057,19992.645165876776
Murdiyarso_et_al_2015,DM15 Kubu Raya,M0349,0,136,0.6219117647058823,NA,0.08135588235294117,16885.49867647059
Murdiyarso_et_al_2015,DM15 Sembilang,M0347,0,183,0.6272131147540985,NA,0.09020710382513661,31710.74382513661
Murdiyarso_et_al_2015,DM15 Tanjung Putting,M0350,0,300,0.3983333333333333,NA,0.09108833333333333,54900.691666666666
Murdiyarso_et_al_2015,DM15 Teminabuan,M0352,0,154,0.5618831168831169,NA,0.09123051948051948,19952.191558441562
Murdiyarso_et_al_2015,DM15 Timika,M0354,0,209,0.6371770334928228,NA,0.0847598086124402,35708.67133971291
NCSS,C1512W04,M1710,0,100,0.1719790220327522,NA,NA,NA
NCSS,Q3 #1,M1732,0,15,0.9130001622161704,NA,0.0199,2725.305484215269
NCSS,S1977-FL071-S36_005,M1735,0,155,1.2905585876449719,NA,0.00997741935483871,1436.7886326653631
NCSS,S1977-FL071-S36_006,M1736,0,152,0.5154238304442033,NA,0.12762697368421053,20748.7280807647
NCSS,S1978-FL015-S08_005,M1737,0,117,0.891158624061763,NA,0.03543076923076923,8528.866928683366
NCSS,S1982-FL061-S31_001,M1738,0,61,0.8579807204802106,NA,0.029298360655737703,5845.3980718902685
NCSS,S1988-FL087-S44_003,M1739,0,20,0.4834593073443216,NA,0.17944000000000002,3899.005485292717
NCSS,S1988-FL087-S44_004,M1740,0,178,0.1744912527253333,NA,0.29841348314606747,78371.12498685464
Nahlik_and_Fennessy_2016,NWCA11-1002,NWCA11-1002-2812,0,125,1.400259759897535,NA,0.025909599999999998,2751.023830190972
Nahlik_and_Fennessy_2016,NWCA11-1002,NWCA11-1002-3473,0,100,1.6305092544245705,NA,0.00821,2388.1451883670743
Nahlik_and_Fennessy_2016,NWCA11-1005,NWCA11-1005-3981,0,66,0.09696969696969696,NA,0.2967409090909091,6635.556818181818
Nahlik_and_Fennessy_2016,NWCA11-1009,NWCA11-1009-5059,0,103,0.13742895244111977,NA,0.1588912621359223,4826.760094143014
Nahlik_and_Fennessy_2016,NWCA11-1010,NWCA11-1010-3562,0,63,0.3234920634920635,NA,0.09489523809523809,4462.511904761905
Nahlik_and_Fennessy_2016,NWCA11-1017,NWCA11-1017-3471,0,77,0.37431518124564656,0.49694739904941276,0.23366493506493502,5130.133620963931
Nahlik_and_Fennessy_2016,NWCA11-1019,NWCA11-1019-3982,0,75,0.12160000000000001,NA,0.31899466666666665,12338.861333333334
Nahlik_and_Fennessy_2016,NWCA11-1021,NWCA11-1021-3469,0,127,0.2883464566929134,NA,0.07431574803149607,13358.977007874017
Nahlik_and_Fennessy_2016,NWCA11-1023,NWCA11-1023-5061,0,88,NA,NA,0.17511818181818184,NA
Nahlik_and_Fennessy_2016,NWCA11-1027,NWCA11-1027-3980,0,92,0.10478260869565217,NA,0.28425978260869567,9799.10804347826
Nahlik_and_Fennessy_2016,NWCA11-1035,NWCA11-1035-5062,0,86,0.03895348837209302,NA,0.23145116279069766,1518.306511627907
Nahlik_and_Fennessy_2016,NWCA11-1039,NWCA11-1039-3793,0,60,0.10700000000000001,NA,0.21742499999999998,5798.1825
