study_id,site_id,core_id,horizon_min,horizon_max,dry_bulk_density,fraction_organic_matter,fraction_carbon
Schile-Beers_and_Megonigal_2017,Kalba East,Kalba_East_mangrove_3,0,100,0.9891594192795022,0.019462549062655293,NA
Schile-Beers_and_Megonigal_2017,Kalba East,Kalba_East_mangrove_3,100,200,1.020443731808913,0.019878919447702512,NA
Schile-Beers_and_Megonigal_2017,Kalba East,Kalba_East_mangrove_4,0,100,1.1893267337086288,0.01616593696882402,NA
Schile-Beers_and_Megonigal_2017,Kalba East,Kalba_East_mangrove_5,0,100,0.9699879742754065,0.01840276039714888,NA
Schile-Beers_and_Megonigal_2017,Kalba East,Kalba_East_mangrove_6,0,100,1.011163009568294,0.019028280242061334,NA
Schile-Beers_and_Megonigal_2017,Kalba East,Kalba_East_mangrove_6,100,200,1.0492008993150566,0.01860107327736702,NA
Schile-Beers_and_Megonigal_2017,Kalba North,Kalba_North_mangrove_1,0,100,1.0046272896805342,0.016157747874720102,NA
Schile-Beers_and_Megonigal_2017,Kalba North,Kalba_North_mangrove_1,100,200,1.5415584641929694,0.014226767491767135,NA
Schile-Beers_and_Megonigal_2017,Kalba North,Kalba_North_mangrove_2,0,100,0.8903829060424909,0.015776624510492714,NA
Schile-Beers_and_Megonigal_2017,Kalba North,Kalba_North_mangrove_3,0,100,1.0394408909493351,0.02257497871279727,NA
Schile-Beers_and_Megonigal_2017,Kalba North,Kalba_North_mangrove_4,0,100,1.103490945849382,0.01457449442774696,NA
Schile-Beers_and_Megonigal_2017,Kalba North,Kalba_North_mangrove_5,0,100,1.206886034473744,0.011512210392079272,NA
Schile-Beers_and_Megonigal_2017,Kalba North,Kalba_North_mangrove_6,0,100,1.435810516409014,0.012727529241887596,NA
Schile-Beers_and_Megonigal_2017,Kalba South,Kalba_South_mangrove_1,0,100,1.3414782926956794,0.01801639023902313,NA
Schile-Beers_and_Megonigal_2017,Kalba South,Kalba_South_mangrove_1,100,200,1.2086724645763982,0.004116178767500549,NA
Schile-Beers_and_Megonigal_2017,Kalba South,Kalba_South_mangrove_2,0,100,1.2547275040521464,0.012951766066469627,NA
Schile-Beers_and_Megonigal_2017,Kalba South,Kalba_South_mangrove_2,100,200,1.5058298621398818,0.013883418482520513,NA
Schile-Beers_and_Megonigal_2017,Kalba South,Kalba_South_mangrove_3,0,100,0.9510343866009028,0.025003464248486706,NA
Schile-Beers_and_Megonigal_2017,Kalba South,Kalba_South_mangrove_3,100,200,0.9890722763476654,0.025602611289778296,NA
Schile-Beers_and_Megonigal_2017,Kalba South,Kalba_South_mangrove_3,200,300,0.9890722763476654,0.025602611289778296,NA
Schile-Beers_and_Megonigal_2017,Kalba South,Kalba_South_mangrove_4,0,100,1.1194381023755162,0.020018064609261345,NA
Schile-Beers_and_Megonigal_2017,Kalba South,Kalba_South_mangrove_4,100,200,1.4831726998623143,0.006078550457940395,NA
Schile-Beers_and_Megonigal_2017,Kalba South,Kalba_South_mangrove_5,0,100,1.095517367586315,0.012176636909752207,NA
Schile-Beers_and_Megonigal_2017,Kalba South,Kalba_South_mangrove_5,100,200,1.3646583125642677,0.036172061587072285,NA
Schile-Beers_and_Megonigal_2017,Kalba South,Kalba_South_mangrove_6,0,100,1.1220959617965387,0.018649041270219862,NA
Schile-Beers_and_Megonigal_2017,Kalba South,Kalba_South_mangrove_6,100,200,1.3629154539275319,0.02945238901208704,NA
Schile-Beers_and_Megonigal_2017,Kalba West,Kalba_West_mangrove_1,0,100,1.2321574847064154,0.02374249743411431,NA
Schile-Beers_and_Megonigal_2017,Kalba West,Kalba_West_mangrove_2,0,100,1.1214423898077626,0.023301860967446995,NA
Schile-Beers_and_Megonigal_2017,Kalba West,Kalba_West_mangrove_3,0,100,1.2274953378531468,0.016263741648897802,NA
Schile-Beers_and_Megonigal_2017,Kalba West,Kalba_West_mangrove_4,0,100,1.2532460742109206,0.01977182061329067,NA
Schile-Beers_and_Megonigal_2017,Kalba West,Kalba_West_mangrove_5,0,100,1.0042351464872685,0.021686087611023037,NA
Schile-Beers_and_Megonigal_2017,Kalba West,Kalba_West_mangrove_5,100,200,1.6060442337522003,0.03211993041329503,NA
Schile-Beers_and_Megonigal_2017,Kalba West,Kalba_West_mangrove_6,0,100,1.2222667619429388,0.026054797676989067,NA
Schile-Beers_and_Megonigal_2017,Kalba West,Kalba_West_mangrove_6,100,200,1.0936437945518238,0.03605198033852294,NA
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_1,0,100,1.4185997873712464,0.014070541281278728,NA
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_1,100,200,1.5528870453317531,0.01668818243236748,NA
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_2,0,100,1.3835247573069347,0.014963923055084068,NA
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_2,100,200,1.3411297209683322,0.006850948993276527,NA
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_3,0,100,1.4032626313679697,0.02041197401708859,NA
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_3,100,200,1.637415689213448,0.011774562051201958,NA
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_4,0,100,1.4282290813392124,0.015550726545692978,NA
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_4,100,200,1.6025585164787284,0.0334353025431034,NA
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_5,0,100,1.289061819195845,0.01578927559974849,NA
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_5,100,200,1.283615385956045,0.010539595183946497,NA
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_6,0,100,1.2621346532582742,0.01473186257478184,NA
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_6,100,200,1.5267441657807137,0.008236219998074841,NA
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_1,0,100,1.1653778765602092,0.014158658895704371,NA
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_1,100,200,1.198782690667749,0.005992465373453655,NA
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_2,0,100,1.1862854995743257,0.011938597530302084,NA
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_2,100,200,1.335007996425448,0.005462738106311864,NA
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_3,0,100,1.1941391845932259,0.015112729059759132,NA
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_3,100,200,1.3338234285492943,0.006383853867840408,NA
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_4,0,100,1.074829508107005,0.019009780784893474,NA
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_4,100,200,1.261564788103906,0.0024600029761047003,NA
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_5,0,100,1.1829094811272869,0.015553422655262198,NA
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_5,100,200,1.1063863963277447,0.009215890834083246,NA
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_6,0,100,1.124474747796615,0.017781219144778145,NA
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_6,100,200,1.3575147860723722,3.5990995563240703e-4,NA
Schile-Beers_and_Megonigal_2017,Sinnia,Sinnia_mangrove_1,0,100,0.9690294020252017,0.04653314528469296,NA
Schile-Beers_and_Megonigal_2017,Sinnia,Sinnia_mangrove_2,0,100,1.0288965961970824,0.05791052895898642,NA
Schile-Beers_and_Megonigal_2017,Sinnia,Sinnia_mangrove_3,0,100,0.9818394130052112,0.0565389404155638,NA
Schile-Beers_and_Megonigal_2017,Sinnia,Sinnia_mangrove_4,0,100,0.8709936037088032,0.00898255190408112,NA
Schile-Beers_and_Megonigal_2017,Sinnia,Sinnia_mangrove_5,0,100,1.157345277724524,0.022872942157641355,NA
Schile-Beers_and_Megonigal_2017,Sinnia,Sinnia_mangrove_6,0,100,0.9845408438921521,0.030311077139802814,NA
Schile-Beers_and_Megonigal_2017,Umm al Quwain,Umm_al_Quwain_mangrove_1,0,100,1.5275284521672448,0.009127393416881995,NA
Schile-Beers_and_Megonigal_2017,Umm al Quwain,Umm_al_Quwain_mangrove_2,0,100,1.3119368388030046,0.006604122154902123,NA
Schile-Beers_and_Megonigal_2017,Umm al Quwain,Umm_al_Quwain_mangrove_3,0,100,1.5734527772452376,0.02581824321256669,NA
Schile-Beers_and_Megonigal_2017,Umm al Quwain,Umm_al_Quwain_mangrove_4,0,100,1.4746762640082263,0.011055060983747684,NA
Schile-Beers_and_Megonigal_2017,Umm al Quwain,Umm_al_Quwain_mangrove_5,0,100,1.2988653990274848,0.012701322675920003,NA
Schile-Beers_and_Megonigal_2017,Umm al Quwain,Umm_al_Quwain_mangrove_6,0,100,1.34417972358262,0.007744601850005602,NA
Sitoe_et_al_2014,AAS14 Sofala Bay,M0369,0,100,1.077,0.0252,0.01473
Stringer_et_al_2015,CES15 HC1,M0364,0,100,0.929,NA,0.015485
Stringer_et_al_2015,CES15 HC1,M0364,100,200,0.8554999999999999,NA,0.016805
Stringer_et_al_2015,CES15 HC2,M0365,0,100,0.812,NA,0.018879999999999997
Stringer_et_al_2015,CES15 HC2,M0365,100,200,0.875,NA,0.01678
Stringer_et_al_2015,CES15 HC3,M0366,0,100,0.78,NA,0.02097
Stringer_et_al_2015,CES15 HC3,M0366,100,200,0.825,NA,0.018465000000000002
Stringer_et_al_2015,CES15 HC4,M0367,0,100,0.736,NA,0.020380000000000002
Stringer_et_al_2015,CES15 HC4,M0367,100,200,0.8005,NA,0.01741
Stringer_et_al_2015,CES15 HC5,M0368,0,100,0.7885,NA,0.018985000000000002
Stringer_et_al_2015,CES15 HC5,M0368,100,200,0.8845,NA,0.016225
Szczygielski_et_al_2015,AS14 VC10,M0661,0,100,NA,NA,0.028939821428571426
Thompson_et_al_2014,BST14 Bugtong-ato Interior,M0448,0,100,0.685,NA,0.0326
Thompson_et_al_2014,BST14 Bugtong-ato Interior,M0448,100,200,0.73,NA,0.0246
Thompson_et_al_2014,BST14 Bugtong-ato Landward,M0449,0,100,NA,NA,0.0165
Thompson_et_al_2014,BST14 Bugtong-ato Landward,M0449,100,200,NA,NA,0.008199999999999999
Thompson_et_al_2014,BST14 Bugtong-ato Seaward,M0447,0,100,0.6699999999999999,NA,0.036199999999999996
Thompson_et_al_2014,BST14 Bugtong-ato Seaward,M0447,100,200,0.73,NA,0.0329
Thompson_et_al_2014,BST14 Pedada Interior,M0445,0,100,NA,NA,0.0134
Thompson_et_al_2014,BST14 Pedada Interior,M0445,100,200,NA,NA,0.0045000000000000005
Trettin_et_al_2017,1001,1001_1,0,100,0.6547499999999999,NA,0.0224
Trettin_et_al_2017,1001,1001_1,100,200,0.7855,NA,0.024300000000000002
Trettin_et_al_2017,1001,1001_2,0,100,0.737,NA,0.02515
Trettin_et_al_2017,1001,1001_2,100,200,0.6735,NA,0.0182
Trettin_et_al_2017,1001,1001_3,0,100,0.73575,NA,0.02415
Trettin_et_al_2017,1001,1001_3,100,200,0.9115,NA,0.02255
Trettin_et_al_2017,1001,1001_4,0,100,0.7666,NA,0.01862
Trettin_et_al_2017,1001,1001_4,100,200,0.804,NA,0.016800000000000002
Trettin_et_al_2017,1001,1001_5,0,100,0.9275,NA,0.016875
Trettin_et_al_2017,1001,1001_5,100,200,0.7335,NA,0.02105
Trettin_et_al_2017,1079,1079_1,0,100,0.7885,NA,0.01985
Trettin_et_al_2017,1079,1079_1,100,200,1.096,NA,0.01395
Trettin_et_al_2017,1079,1079_2,0,100,0.6785,NA,0.024075
Trettin_et_al_2017,1079,1079_2,100,200,0.9864999999999999,NA,0.01555
Trettin_et_al_2017,1079,1079_3,0,100,0.735,NA,0.0262
Trettin_et_al_2017,1079,1079_3,100,200,1.055,NA,0.015299999999999998
Trettin_et_al_2017,1079,1079_4,0,100,0.69175,NA,0.02385
Trettin_et_al_2017,1079,1079_4,100,200,0.9610000000000001,NA,0.016849999999999997
Trettin_et_al_2017,1079,1079_5,0,100,0.72025,NA,0.020975
Trettin_et_al_2017,1079,1079_5,100,200,0.8534999999999999,NA,0.0157
Trettin_et_al_2017,1113,1113_1,0,100,0.60675,NA,0.041
Trettin_et_al_2017,1113,1113_1,100,200,0.852,NA,0.01945
Trettin_et_al_2017,1113,1113_2,0,100,0.62025,NA,0.031425
Trettin_et_al_2017,1113,1113_2,100,200,0.755,NA,0.0223
Trettin_et_al_2017,1113,1113_3,0,100,0.53125,NA,0.034175
Trettin_et_al_2017,1113,1113_3,100,200,0.5945,NA,0.02995
Trettin_et_al_2017,1113,1113_4,0,100,0.61375,NA,0.023675
Trettin_et_al_2017,1113,1113_4,100,200,0.769,NA,0.021400000000000002
Trettin_et_al_2017,1130,1130_1,0,100,1.05725,NA,0.01655
Trettin_et_al_2017,1130,1130_1,100,200,0.873,NA,0.023700000000000002
Trettin_et_al_2017,1130,1130_2,0,100,1.13525,NA,0.01655
Trettin_et_al_2017,1130,1130_2,100,200,0.8655,NA,0.022600000000000002
Trettin_et_al_2017,1130,1130_3,0,100,0.8185,NA,0.0239
Trettin_et_al_2017,1130,1130_3,100,200,0.7035,NA,0.02345
Trettin_et_al_2017,1130,1130_4,0,100,1.0465,NA,0.013925
Trettin_et_al_2017,1130,1130_4,100,200,0.9315,NA,0.01895
Trettin_et_al_2017,1130,1130_5,0,100,1.0681666666666667,NA,0.014750000000000001
Trettin_et_al_2017,1130,1130_5,100,200,0.853,NA,0.018000000000000002
Trettin_et_al_2017,1216,1216_1,0,100,0.88425,NA,0.014925
Trettin_et_al_2017,1216,1216_1,100,200,0.7164999999999999,NA,0.01835
Trettin_et_al_2017,1216,1216_2,0,100,0.88125,NA,0.014625
Trettin_et_al_2017,1216,1216_2,100,200,0.9655,NA,0.015099999999999999
Trettin_et_al_2017,1216,1216_3,0,100,0.849,NA,0.018575
Trettin_et_al_2017,1216,1216_3,100,200,0.8095,NA,0.02185
Trettin_et_al_2017,1216,1216_4,0,100,0.83325,NA,0.01415
Trettin_et_al_2017,1216,1216_4,100,200,0.853,NA,0.0178
Trettin_et_al_2017,1216,1216_5,0,100,0.9019999999999999,NA,0.0149
Trettin_et_al_2017,1216,1216_5,100,200,1.0310000000000001,NA,0.0125
Trettin_et_al_2017,1219,1219_1,0,100,0.7975,NA,0.023475000000000003
Trettin_et_al_2017,1219,1219_1,100,200,0.774,NA,0.0206
Trettin_et_al_2017,1219,1219_2,0,100,0.86625,NA,0.023275
Trettin_et_al_2017,1219,1219_2,100,200,0.6745,NA,0.023100000000000002
Trettin_et_al_2017,1219,1219_3,0,100,0.7515000000000001,NA,0.02485
Trettin_et_al_2017,1219,1219_3,100,200,0.743,NA,0.0199
Trettin_et_al_2017,1219,1219_4,0,100,0.7250000000000001,NA,0.022324999999999998
Trettin_et_al_2017,1219,1219_4,100,200,0.781,NA,0.0196
Trettin_et_al_2017,1219,1219_5,0,100,0.6144999999999999,NA,0.031422727272727276
Trettin_et_al_2017,1254,1254_1,0,100,0.6607500000000001,NA,0.027125
Trettin_et_al_2017,1254,1254_1,100,200,0.9484999999999999,NA,0.00995
Trettin_et_al_2017,1254,1254_2,0,100,0.6577500000000001,NA,0.022475000000000002
Trettin_et_al_2017,1254,1254_2,100,200,1.0885,NA,0.0076500000000000005
Trettin_et_al_2017,1254,1254_3,0,100,0.6797500000000001,NA,0.02575
Trettin_et_al_2017,1254,1254_3,100,200,0.9145,NA,0.0142
Trettin_et_al_2017,1254,1254_4,0,100,0.67875,NA,0.027575000000000002
Trettin_et_al_2017,1254,1254_4,100,200,1.4045,NA,0.008199999999999999
Trettin_et_al_2017,1254,1254_5,0,100,0.7005,NA,0.025425
Trettin_et_al_2017,1254,1254_5,100,200,1.0354999999999999,NA,0.0106
Trettin_et_al_2017,1285,1285_1,0,100,0.69075,NA,0.017875000000000002
Trettin_et_al_2017,1285,1285_1,100,200,0.853,NA,0.01595
Trettin_et_al_2017,1285,1285_2,0,100,0.9235,NA,0.01115
Trettin_et_al_2017,1285,1285_2,100,200,0.8254999999999999,NA,0.01635
Trettin_et_al_2017,1285,1285_3,0,100,0.84075,NA,0.013375000000000001
Trettin_et_al_2017,1285,1285_3,100,200,0.975,NA,0.0171
Trettin_et_al_2017,1285,1285_4,0,100,0.76425,NA,0.014075
Trettin_et_al_2017,1285,1285_4,100,200,1.025,NA,0.011000000000000001
Trettin_et_al_2017,1285,1285_5,0,100,0.75175,NA,0.01455
Trettin_et_al_2017,13,13_1,0,100,0.5643333333333334,NA,0.04276666666666667
Trettin_et_al_2017,13,13_2,0,100,0.53625,NA,0.033025
Trettin_et_al_2017,13,13_2,100,200,0.866,NA,0.0195
Trettin_et_al_2017,13,13_3,0,100,0.52475,NA,0.041875
Trettin_et_al_2017,13,13_3,100,200,0.7935000000000001,NA,0.01515
Trettin_et_al_2017,13,13_4,0,100,0.658,NA,0.034425
Trettin_et_al_2017,13,13_4,100,200,0.6595,NA,0.02505
Trettin_et_al_2017,13,13_5,0,100,0.62925,NA,0.024125
Trettin_et_al_2017,13,13_6,0,100,0.7344999999999999,NA,0.02215
Trettin_et_al_2017,1305,1305_1,0,100,0.923,NA,0.02115
Trettin_et_al_2017,1305,1305_4,0,100,0.9343333333333332,NA,0.014433333333333333
Trettin_et_al_2017,1314,1314_1,0,100,0.76025,NA,0.018
Trettin_et_al_2017,1314,1314_1,100,200,0.6645,NA,0.02175
Trettin_et_al_2017,1314,1314_2,0,100,0.68675,NA,0.022975000000000002
Trettin_et_al_2017,1314,1314_2,100,200,0.5740000000000001,NA,0.033800000000000004
Trettin_et_al_2017,1314,1314_3,0,100,0.75575,NA,0.015475
Trettin_et_al_2017,1314,1314_3,100,200,0.718,NA,0.0174
Trettin_et_al_2017,1314,1314_4,0,100,0.64975,NA,0.0248
Trettin_et_al_2017,1314,1314_4,100,200,0.756,NA,0.0161
Trettin_et_al_2017,1314,1314_5,0,100,0.65175,NA,0.019975
Trettin_et_al_2017,1314,1314_5,100,200,0.7615000000000001,NA,0.0187
Trettin_et_al_2017,1317,1317_1,0,100,0.85875,NA,0.018975
Trettin_et_al_2017,1317,1317_2,0,100,0.77425,NA,0.01935
Trettin_et_al_2017,1317,1317_3,0,100,0.9705,NA,0.023424999999999998
Trettin_et_al_2017,1317,1317_4,0,100,1.12375,NA,0.013725000000000001
Trettin_et_al_2017,1317,1317_5,0,100,0.88275,NA,0.0171
Trettin_et_al_2017,1359,1359_1,0,100,0.7155,NA,0.020475
Trettin_et_al_2017,1359,1359_1,100,200,0.8105,NA,0.01595
Trettin_et_al_2017,1359,1359_2,0,100,0.6307499999999999,NA,0.029825
Trettin_et_al_2017,1359,1359_2,100,200,1.0230000000000001,NA,0.01885
Trettin_et_al_2017,1359,1359_3,0,100,0.73975,NA,0.018175
Trettin_et_al_2017,1359,1359_3,100,200,1.129,NA,0.013300000000000001
Trettin_et_al_2017,1359,1359_4,0,100,0.7030000000000001,NA,0.023525
Trettin_et_al_2017,1359,1359_4,100,200,0.74,NA,0.0221
Trettin_et_al_2017,1359,1359_5,0,100,0.717,NA,0.020749999999999998
Trettin_et_al_2017,1359,1359_5,100,200,0.728,NA,0.0212
Trettin_et_al_2017,1361,1361_1,0,100,0.92875,NA,0.02155
Trettin_et_al_2017,1361,1361_1,100,200,0.7455,NA,0.01825
Trettin_et_al_2017,1361,1361_2,0,100,0.57825,NA,0.024875
Trettin_et_al_2017,1361,1361_3,0,100,0.70075,NA,0.01895
Trettin_et_al_2017,1361,1361_3,100,200,0.751,NA,0.0187
Trettin_et_al_2017,1361,1361_4,0,100,1.0493333333333332,NA,0.0082
Trettin_et_al_2017,1361,1361_4,100,200,0.851,NA,0.0092
Trettin_et_al_2017,1361,1361_5,0,100,0.983,NA,0.021125
Trettin_et_al_2017,1361,1361_5,100,200,0.9175,NA,0.017349999999999997
Trettin_et_al_2017,1382,1382_1,0,100,0.6816,NA,0.01892
Trettin_et_al_2017,1382,1382_1,100,200,0.642,NA,0.0172
Trettin_et_al_2017,1382,1382_2,0,100,0.69725,NA,0.0161
Trettin_et_al_2017,1382,1382_2,100,200,0.6905,NA,0.0142
Trettin_et_al_2017,1382,1382_3,0,100,0.541,NA,0.0342
Trettin_et_al_2017,1382,1382_4,0,100,0.6710869565217391,NA,0.01914782608695652
Trettin_et_al_2017,1382,1382_4,100,200,0.6925,NA,0.01695
Trettin_et_al_2017,1382,1382_5,0,100,0.67025,NA,0.02075
Trettin_et_al_2017,1382,1382_5,100,200,0.728,NA,0.016149999999999998
Trettin_et_al_2017,15,15_1,0,100,0.82075,NA,0.01785
Trettin_et_al_2017,15,15_1,100,200,0.778,NA,0.0185
Trettin_et_al_2017,15,15_2,0,100,0.97125,NA,0.014849999999999999
Trettin_et_al_2017,15,15_2,100,200,0.869,NA,0.0178
Trettin_et_al_2017,15,15_6,0,100,1.281,NA,0.0058
Trettin_et_al_2017,15,15_6,100,200,1.317,NA,0.0040999999999999995
Trettin_et_al_2017,16,16_1,0,100,0.751,NA,0.019775
Trettin_et_al_2017,16,16_1,100,200,0.9460000000000001,NA,0.0147
Trettin_et_al_2017,16,16_2,0,100,0.6706666666666666,NA,0.019633333333333332
Trettin_et_al_2017,16,16_3,0,100,0.65325,NA,0.02715
Trettin_et_al_2017,16,16_3,100,200,0.8694999999999999,NA,0.017499999999999998
Trettin_et_al_2017,16,16_4,0,100,0.734,NA,0.0242
Trettin_et_al_2017,16,16_4,100,200,0.6475,NA,0.02375
Trettin_et_al_2017,16,16_5,0,100,0.867,NA,0.0167
Trettin_et_al_2017,16,16_5,100,200,0.9910000000000001,NA,0.0129
Trettin_et_al_2017,16,16_6,0,100,0.85075,NA,0.015425
Trettin_et_al_2017,16,16_6,100,200,0.805,NA,0.0252
Trettin_et_al_2017,17,17_1,0,100,0.8066666666666665,NA,0.018666666666666665
Trettin_et_al_2017,17,17_1,100,200,1.0035,NA,0.0125
Trettin_et_al_2017,17,17_2,0,100,0.8923333333333332,NA,0.017633333333333334
Trettin_et_al_2017,17,17_3,0,100,0.7202500000000001,NA,0.0247
Trettin_et_al_2017,17,17_3,100,200,0.9275,NA,0.016050000000000002
Trettin_et_al_2017,17,17_4,0,100,0.552,NA,0.036675
Trettin_et_al_2017,17,17_4,100,200,0.78,NA,0.0167
Trettin_et_al_2017,17,17_5,0,100,0.61175,NA,0.020625
Trettin_et_al_2017,17,17_5,100,200,0.694,NA,0.0199
Trettin_et_al_2017,17,17_6,0,100,0.62175,NA,0.021124999999999998
Trettin_et_al_2017,25,25_2,0,100,0.9235,NA,0.01865
Trettin_et_al_2017,25,25_2,100,200,0.8654999999999999,NA,0.014
Trettin_et_al_2017,25,25_3,0,100,0.74925,NA,0.0146
Trettin_et_al_2017,25,25_3,100,200,0.9570000000000001,NA,0.01255
Trettin_et_al_2017,25,25_4,0,100,0.881,NA,0.010375
Trettin_et_al_2017,25,25_4,100,200,0.942,NA,0.0138
Trettin_et_al_2017,25,25_5,0,100,0.839,NA,0.019375
Trettin_et_al_2017,25,25_5,100,200,0.8694999999999999,NA,0.01395
Trettin_et_al_2017,25,25_6,0,100,0.59,NA,0.0276
Trettin_et_al_2017,25,25_6,100,200,0.8274999999999999,NA,0.021199999999999997
Trettin_et_al_2017,26,26_1,0,100,0.5863333333333334,NA,0.0271
Trettin_et_al_2017,26,26_2,0,100,0.5585,NA,0.0387
Trettin_et_al_2017,26,26_2,100,200,0.591,NA,0.0252
Trettin_et_al_2017,26,26_3,0,100,0.6226666666666667,NA,0.030033333333333332
Trettin_et_al_2017,26,26_3,100,200,0.769,NA,0.01485
Trettin_et_al_2017,26,26_4,0,100,0.57725,NA,0.024874999999999998
Trettin_et_al_2017,26,26_5,0,100,0.581,NA,0.028266666666666666
Trettin_et_al_2017,26,26_6,0,100,0.6072500000000001,NA,0.026150000000000003
Trettin_et_al_2017,26,26_6,100,200,1.157,NA,0.0268
Trettin_et_al_2017,27,27_1,0,100,0.644,NA,0.01925
Trettin_et_al_2017,27,27_1,100,200,1.004,NA,0.0091
Trettin_et_al_2017,27,27_2,0,100,0.70475,NA,0.016975
Trettin_et_al_2017,27,27_2,100,200,1.298,NA,0.0058
Trettin_et_al_2017,27,27_3,0,100,0.68675,NA,0.0155
Trettin_et_al_2017,27,27_5,0,100,0.973,NA,0.014525
Trettin_et_al_2017,27,27_6,0,100,0.5609999999999999,NA,0.026
Trettin_et_al_2017,27,27_6,100,200,0.8480000000000001,NA,0.013349999999999997
Trettin_et_al_2017,29,29_1,0,100,0.68025,NA,0.024075
Trettin_et_al_2017,29,29_1,100,200,0.7375,NA,0.0158
Trettin_et_al_2017,29,29_2,0,100,0.62925,NA,0.027875
Trettin_et_al_2017,29,29_2,100,200,0.6705000000000001,NA,0.021699999999999997
Trettin_et_al_2017,29,29_3,0,100,0.6825,NA,0.017875
Trettin_et_al_2017,29,29_4,0,100,0.7296666666666666,NA,0.0139
Trettin_et_al_2017,29,29_4,100,200,0.6595,NA,0.020199999999999996
Trettin_et_al_2017,29,29_5,0,100,0.581,NA,0.021849999999999998
Trettin_et_al_2017,29,29_5,100,200,0.7055,NA,0.01845
Trettin_et_al_2017,29,29_6,0,100,0.6135,NA,0.02445
Trettin_et_al_2017,29,29_6,100,200,0.675,NA,0.01755
Trettin_et_al_2017,32B,32B_1,0,100,0.7886666666666666,NA,0.017266666666666666
Trettin_et_al_2017,32B,32B_1,100,200,0.839,NA,0.01435
Trettin_et_al_2017,32B,32B_2,0,100,0.87175,NA,0.017325
Trettin_et_al_2017,32B,32B_2,100,200,0.8585,NA,0.014199999999999999
Trettin_et_al_2017,32B,32B_3,0,100,0.8275,NA,0.014275
Trettin_et_al_2017,32B,32B_3,100,200,1.083,NA,0.015
Trettin_et_al_2017,32B,32B_4,0,100,0.8433333333333333,NA,0.0137
Trettin_et_al_2017,32B,32B_4,100,200,0.831,NA,0.013300000000000001
Trettin_et_al_2017,32B,32B_5,0,100,0.72925,NA,0.020425
Trettin_et_al_2017,32B,32B_5,100,200,1.0475,NA,0.015849999999999996
Trettin_et_al_2017,32B,32B_6,0,100,0.72925,NA,0.020675
Trettin_et_al_2017,32B,32B_6,100,200,0.9305000000000001,NA,0.01795
Trettin_et_al_2017,35,35_1,0,100,0.93275,NA,0.011300000000000001
Trettin_et_al_2017,35,35_1,100,200,0.849,NA,0.0142
Trettin_et_al_2017,35,35_2,0,100,0.87625,NA,0.012425
Trettin_et_al_2017,35,35_2,100,200,0.7935,NA,0.01345
Trettin_et_al_2017,35,35_3,0,100,0.7757499999999999,NA,0.021675
Trettin_et_al_2017,35,35_4,0,100,0.86275,NA,0.017175000000000003
Trettin_et_al_2017,35,35_4,100,200,0.946,NA,0.0148
Trettin_et_al_2017,35,35_5,0,100,0.873,NA,0.013325
Trettin_et_al_2017,35,35_6,0,100,0.776,NA,0.019325000000000002
Trettin_et_al_2017,35,35_6,100,200,0.81,NA,0.01745
Trettin_et_al_2017,36,36_1,0,100,0.8777894736842105,NA,0.014305263157894738
Trettin_et_al_2017,36,36_1,100,200,0.878,NA,0.018750000000000003
Trettin_et_al_2017,36,36_2,0,100,0.8235,NA,0.017275
Trettin_et_al_2017,36,36_2,100,200,0.825,NA,0.012150000000000001
Trettin_et_al_2017,36,36_3,0,100,0.812,NA,0.0176
Trettin_et_al_2017,36,36_3,100,200,0.7484999999999999,NA,0.018099999999999998
